image_id,label
house_291.jpg,house
house_359.jpg,house
bridge_903.jpg,bridge
river_729.jpg,river
bridge_84.jpg,bridge
river_365.jpg,river
building_878.jpg,HighBuilding
river_585.jpg,river
river_436.jpg,river
building_331.jpg,HighBuilding
bridge_320.jpg,bridge
house_304.jpg,house
river_581.jpg,river
river_165.jpg,river
bridge_607.jpg,bridge
building_604.jpg,HighBuilding
hydropower_219.jpg,DapThuyDien
building_24.jpg,HighBuilding
bridge_204.jpg,bridge
hydropower_636.jpg,DapThuyDien
hydropower_293.jpg,DapThuyDien
river_446.jpg,river
building_294.jpg,HighBuilding
building_907.jpg,HighBuilding
hydropower_858.jpg,DapThuyDien
bridge_29.jpg,bridge
bridge_847.jpg,bridge
house_668.jpg,house
house_695.jpg,house
building_688.jpg,HighBuilding
hydropower_23.jpg,DapThuyDien
building_334.jpg,HighBuilding
bridge_262.jpg,bridge
building_309.jpg,HighBuilding
bridge_359.jpg,bridge
hydropower_623.jpg,DapThuyDien
river_279.jpg,river
house_687.jpg,house
hydropower_671.jpg,DapThuyDien
building_694.jpg,HighBuilding
river_350.jpg,river
bridge_912.jpg,bridge
hydropower_609.jpg,DapThuyDien
house_679.jpg,house
house_312.jpg,house
hydropower_402.jpg,DapThuyDien
river_238.jpg,river
building_91.jpg,HighBuilding
building_327.jpg,HighBuilding
house_627.jpg,house
house_705.jpg,house
house_697.jpg,house
house_780.jpg,house
hydropower_355.jpg,DapThuyDien
river_998.jpg,river
house_885.jpg,house
bridge_909.jpg,bridge
hydropower_603.jpg,DapThuyDien
river_696.jpg,river
hydropower_475.jpg,DapThuyDien
river_307.jpg,river
building_216.jpg,HighBuilding
building_501.jpg,HighBuilding
house_264.jpg,house
building_61.jpg,HighBuilding
river_526.jpg,river
hydropower_709.jpg,DapThuyDien
bridge_127.jpg,bridge
building_629.jpg,HighBuilding
bridge_279.jpg,bridge
river_626.jpg,river
building_310.jpg,HighBuilding
house_371.jpg,house
river_159.jpg,river
river_632.jpg,river
house_686.jpg,house
hydropower_267.jpg,DapThuyDien
house_726.jpg,house
house_839.jpg,house
building_574.jpg,HighBuilding
hydropower_45.jpg,DapThuyDien
house_962.jpg,house
house_158.jpg,house
building_462.jpg,HighBuilding
house_807.jpg,house
building_94.jpg,HighBuilding
building_441.jpg,HighBuilding
river_9.jpg,river
house_50.jpg,house
house_352.jpg,house
river_394.jpg,river
house_81.jpg,house
bridge_264.jpg,bridge
building_277.jpg,HighBuilding
river_723.jpg,river
river_879.jpg,river
building_140.jpg,HighBuilding
river_509.jpg,river
building_276.jpg,HighBuilding
hydropower_93.jpg,DapThuyDien
bridge_871.jpg,bridge
hydropower_590.jpg,DapThuyDien
bridge_640.jpg,bridge
hydropower_917.jpg,DapThuyDien
river_583.jpg,river
bridge_232.jpg,bridge
house_835.jpg,house
bridge_876.jpg,bridge
house_709.jpg,house
building_771.jpg,HighBuilding
house_92.jpg,house
building_552.jpg,HighBuilding
house_828.jpg,house
building_14.jpg,HighBuilding
house_84.jpg,house
river_503.jpg,river
building_846.jpg,HighBuilding
bridge_147.jpg,bridge
house_161.jpg,house
hydropower_245.jpg,DapThuyDien
river_459.jpg,river
hydropower_531.jpg,DapThuyDien
hydropower_482.jpg,DapThuyDien
building_827.jpg,HighBuilding
house_358.jpg,house
hydropower_378.jpg,DapThuyDien
house_63.jpg,house
hydropower_149.jpg,DapThuyDien
house_843.jpg,house
bridge_793.jpg,bridge
house_841.jpg,house
river_783.jpg,river
building_650.jpg,HighBuilding
hydropower_995.jpg,DapThuyDien
river_956.jpg,river
house_868.jpg,house
bridge_468.jpg,bridge
building_529.jpg,HighBuilding
building_41.jpg,HighBuilding
river_374.jpg,river
bridge_375.jpg,bridge
house_460.jpg,house
house_399.jpg,house
hydropower_56.jpg,DapThuyDien
house_505.jpg,house
house_612.jpg,house
river_992.jpg,river
house_792.jpg,house
hydropower_39.jpg,DapThuyDien
hydropower_657.jpg,DapThuyDien
hydropower_945.jpg,DapThuyDien
hydropower_321.jpg,DapThuyDien
bridge_511.jpg,bridge
river_950.jpg,river
hydropower_546.jpg,DapThuyDien
house_906.jpg,house
bridge_994.jpg,bridge
hydropower_460.jpg,DapThuyDien
hydropower_895.jpg,DapThuyDien
river_761.jpg,river
building_70.jpg,HighBuilding
bridge_734.jpg,bridge
building_77.jpg,HighBuilding
river_640.jpg,river
bridge_137.jpg,bridge
bridge_729.jpg,bridge
river_157.jpg,river
river_781.jpg,river
house_735.jpg,house
river_796.jpg,river
river_525.jpg,river
building_884.jpg,HighBuilding
hydropower_6.jpg,DapThuyDien
house_579.jpg,house
building_214.jpg,HighBuilding
hydropower_581.jpg,DapThuyDien
bridge_833.jpg,bridge
building_947.jpg,HighBuilding
building_540.jpg,HighBuilding
river_385.jpg,river
bridge_113.jpg,bridge
house_902.jpg,house
building_80.jpg,HighBuilding
hydropower_344.jpg,DapThuyDien
building_346.jpg,HighBuilding
bridge_350.jpg,bridge
river_888.jpg,river
river_201.jpg,river
river_473.jpg,river
house_474.jpg,house
hydropower_976.jpg,DapThuyDien
bridge_501.jpg,bridge
river_351.jpg,river
house_892.jpg,house
house_832.jpg,house
hydropower_907.jpg,DapThuyDien
house_415.jpg,house
bridge_862.jpg,bridge
house_943.jpg,house
building_3.jpg,HighBuilding
house_903.jpg,house
river_469.jpg,river
house_278.jpg,house
hydropower_198.jpg,DapThuyDien
bridge_374.jpg,bridge
building_663.jpg,HighBuilding
building_954.jpg,HighBuilding
house_960.jpg,house
bridge_573.jpg,bridge
hydropower_59.jpg,DapThuyDien
river_534.jpg,river
bridge_677.jpg,bridge
building_519.jpg,HighBuilding
bridge_695.jpg,bridge
hydropower_800.jpg,DapThuyDien
house_498.jpg,house
house_508.jpg,house
bridge_8.jpg,bridge
building_360.jpg,HighBuilding
hydropower_70.jpg,DapThuyDien
bridge_101.jpg,bridge
river_747.jpg,river
bridge_703.jpg,bridge
house_6.jpg,house
building_38.jpg,HighBuilding
hydropower_391.jpg,DapThuyDien
house_951.jpg,house
building_812.jpg,HighBuilding
bridge_328.jpg,bridge
hydropower_487.jpg,DapThuyDien
building_532.jpg,HighBuilding
river_597.jpg,river
building_587.jpg,HighBuilding
house_785.jpg,house
hydropower_168.jpg,DapThuyDien
hydropower_221.jpg,DapThuyDien
building_431.jpg,HighBuilding
building_78.jpg,HighBuilding
river_388.jpg,river
bridge_956.jpg,bridge
bridge_725.jpg,bridge
hydropower_104.jpg,DapThuyDien
house_491.jpg,house
bridge_675.jpg,bridge
house_43.jpg,house
building_634.jpg,HighBuilding
building_230.jpg,HighBuilding
house_651.jpg,house
bridge_240.jpg,bridge
bridge_87.jpg,bridge
bridge_974.jpg,bridge
hydropower_579.jpg,DapThuyDien
building_513.jpg,HighBuilding
river_218.jpg,river
house_252.jpg,house
bridge_233.jpg,bridge
hydropower_846.jpg,DapThuyDien
hydropower_374.jpg,DapThuyDien
river_437.jpg,river
bridge_547.jpg,bridge
hydropower_986.jpg,DapThuyDien
house_147.jpg,house
bridge_999.jpg,bridge
building_890.jpg,HighBuilding
building_29.jpg,HighBuilding
building_996.jpg,HighBuilding
bridge_323.jpg,bridge
hydropower_688.jpg,DapThuyDien
building_474.jpg,HighBuilding
bridge_377.jpg,bridge
hydropower_156.jpg,DapThuyDien
building_566.jpg,HighBuilding
house_557.jpg,house
bridge_506.jpg,bridge
bridge_995.jpg,bridge
bridge_496.jpg,bridge
hydropower_417.jpg,DapThuyDien
bridge_844.jpg,bridge
house_122.jpg,house
hydropower_841.jpg,DapThuyDien
building_759.jpg,HighBuilding
house_272.jpg,house
river_46.jpg,river
house_574.jpg,house
hydropower_303.jpg,DapThuyDien
river_836.jpg,river
house_562.jpg,house
river_972.jpg,river
house_229.jpg,house
bridge_788.jpg,bridge
hydropower_67.jpg,DapThuyDien
building_585.jpg,HighBuilding
bridge_925.jpg,bridge
river_504.jpg,river
building_837.jpg,HighBuilding
hydropower_911.jpg,DapThuyDien
hydropower_264.jpg,DapThuyDien
river_994.jpg,river
hydropower_818.jpg,DapThuyDien
hydropower_274.jpg,DapThuyDien
hydropower_790.jpg,DapThuyDien
building_364.jpg,HighBuilding
building_657.jpg,HighBuilding
bridge_927.jpg,bridge
hydropower_28.jpg,DapThuyDien
building_175.jpg,HighBuilding
hydropower_290.jpg,DapThuyDien
house_496.jpg,house
building_859.jpg,HighBuilding
hydropower_754.jpg,DapThuyDien
house_389.jpg,house
house_208.jpg,house
house_9.jpg,house
river_467.jpg,river
hydropower_640.jpg,DapThuyDien
hydropower_586.jpg,DapThuyDien
house_244.jpg,house
bridge_905.jpg,bridge
house_905.jpg,house
house_961.jpg,house
river_373.jpg,river
bridge_728.jpg,bridge
river_103.jpg,river
house_2.jpg,house
house_306.jpg,house
bridge_88.jpg,bridge
hydropower_323.jpg,DapThuyDien
bridge_222.jpg,bridge
bridge_604.jpg,bridge
building_753.jpg,HighBuilding
bridge_183.jpg,bridge
river_69.jpg,river
house_788.jpg,house
river_411.jpg,river
bridge_298.jpg,bridge
building_968.jpg,HighBuilding
building_269.jpg,HighBuilding
bridge_407.jpg,bridge
house_764.jpg,house
house_738.jpg,house
bridge_149.jpg,bridge
building_259.jpg,HighBuilding
river_67.jpg,river
hydropower_547.jpg,DapThuyDien
building_517.jpg,HighBuilding
bridge_931.jpg,bridge
house_756.jpg,house
building_200.jpg,HighBuilding
building_9.jpg,HighBuilding
bridge_662.jpg,bridge
hydropower_100.jpg,DapThuyDien
hydropower_832.jpg,DapThuyDien
bridge_316.jpg,bridge
hydropower_622.jpg,DapThuyDien
river_240.jpg,river
building_866.jpg,HighBuilding
house_58.jpg,house
house_294.jpg,house
building_2.jpg,HighBuilding
building_59.jpg,HighBuilding
house_230.jpg,house
house_993.jpg,house
building_815.jpg,HighBuilding
hydropower_396.jpg,DapThuyDien
hydropower_261.jpg,DapThuyDien
hydropower_254.jpg,DapThuyDien
house_132.jpg,house
house_157.jpg,house
river_643.jpg,river
river_185.jpg,river
hydropower_518.jpg,DapThuyDien
house_313.jpg,house
river_229.jpg,river
river_71.jpg,river
bridge_252.jpg,bridge
building_953.jpg,HighBuilding
house_395.jpg,house
bridge_970.jpg,bridge
bridge_412.jpg,bridge
bridge_413.jpg,bridge
river_431.jpg,river
house_970.jpg,house
house_566.jpg,house
river_311.jpg,river
river_916.jpg,river
hydropower_336.jpg,DapThuyDien
bridge_512.jpg,bridge
hydropower_915.jpg,DapThuyDien
river_555.jpg,river
house_628.jpg,house
river_292.jpg,river
hydropower_231.jpg,DapThuyDien
river_378.jpg,river
house_978.jpg,house
river_897.jpg,river
house_613.jpg,house
house_576.jpg,house
bridge_849.jpg,bridge
building_460.jpg,HighBuilding
hydropower_684.jpg,DapThuyDien
hydropower_971.jpg,DapThuyDien
river_432.jpg,river
building_781.jpg,HighBuilding
hydropower_534.jpg,DapThuyDien
house_169.jpg,house
building_516.jpg,HighBuilding
river_560.jpg,river
hydropower_33.jpg,DapThuyDien
building_92.jpg,HighBuilding
bridge_55.jpg,bridge
hydropower_864.jpg,DapThuyDien
hydropower_320.jpg,DapThuyDien
river_239.jpg,river
bridge_464.jpg,bridge
house_40.jpg,house
building_280.jpg,HighBuilding
building_257.jpg,HighBuilding
hydropower_964.jpg,DapThuyDien
building_998.jpg,HighBuilding
bridge_850.jpg,bridge
hydropower_896.jpg,DapThuyDien
hydropower_62.jpg,DapThuyDien
hydropower_155.jpg,DapThuyDien
hydropower_275.jpg,DapThuyDien
river_891.jpg,river
river_424.jpg,river
house_462.jpg,house
hydropower_842.jpg,DapThuyDien
bridge_787.jpg,bridge
building_868.jpg,HighBuilding
house_110.jpg,house
bridge_470.jpg,bridge
river_489.jpg,river
house_378.jpg,house
bridge_550.jpg,bridge
house_768.jpg,house
hydropower_753.jpg,DapThuyDien
building_65.jpg,HighBuilding
building_795.jpg,HighBuilding
river_139.jpg,river
hydropower_246.jpg,DapThuyDien
house_227.jpg,house
river_844.jpg,river
hydropower_972.jpg,DapThuyDien
house_681.jpg,house
bridge_26.jpg,bridge
bridge_7.jpg,bridge
building_809.jpg,HighBuilding
house_713.jpg,house
hydropower_545.jpg,DapThuyDien
river_359.jpg,river
hydropower_928.jpg,DapThuyDien
hydropower_85.jpg,DapThuyDien
river_328.jpg,river
river_84.jpg,river
river_116.jpg,river
hydropower_854.jpg,DapThuyDien
river_849.jpg,river
river_453.jpg,river
house_337.jpg,house
bridge_901.jpg,bridge
hydropower_839.jpg,DapThuyDien
river_758.jpg,river
bridge_783.jpg,bridge
bridge_490.jpg,bridge
hydropower_79.jpg,DapThuyDien
house_831.jpg,house
hydropower_223.jpg,DapThuyDien
house_55.jpg,house
river_551.jpg,river
building_448.jpg,HighBuilding
house_666.jpg,house
house_782.jpg,house
bridge_760.jpg,bridge
house_779.jpg,house
river_930.jpg,river
building_898.jpg,HighBuilding
building_241.jpg,HighBuilding
bridge_571.jpg,bridge
hydropower_836.jpg,DapThuyDien
bridge_118.jpg,bridge
house_98.jpg,house
building_586.jpg,HighBuilding
river_166.jpg,river
building_85.jpg,HighBuilding
bridge_156.jpg,bridge
bridge_124.jpg,bridge
house_273.jpg,house
building_528.jpg,HighBuilding
building_308.jpg,HighBuilding
building_893.jpg,HighBuilding
house_283.jpg,house
hydropower_108.jpg,DapThuyDien
bridge_449.jpg,bridge
house_898.jpg,house
bridge_62.jpg,bridge
river_300.jpg,river
hydropower_95.jpg,DapThuyDien
house_49.jpg,house
hydropower_975.jpg,DapThuyDien
river_407.jpg,river
building_282.jpg,HighBuilding
hydropower_924.jpg,DapThuyDien
building_976.jpg,HighBuilding
bridge_559.jpg,bridge
building_548.jpg,HighBuilding
building_138.jpg,HighBuilding
river_633.jpg,river
building_658.jpg,HighBuilding
bridge_900.jpg,bridge
river_650.jpg,river
building_23.jpg,HighBuilding
river_304.jpg,river
bridge_635.jpg,bridge
river_621.jpg,river
hydropower_629.jpg,DapThuyDien
bridge_858.jpg,bridge
building_932.jpg,HighBuilding
hydropower_677.jpg,DapThuyDien
house_504.jpg,house
building_493.jpg,HighBuilding
hydropower_512.jpg,DapThuyDien
hydropower_294.jpg,DapThuyDien
river_289.jpg,river
bridge_296.jpg,bridge
hydropower_428.jpg,DapThuyDien
hydropower_5.jpg,DapThuyDien
river_277.jpg,river
house_154.jpg,house
house_183.jpg,house
hydropower_106.jpg,DapThuyDien
house_377.jpg,house
bridge_574.jpg,bridge
house_441.jpg,house
building_13.jpg,HighBuilding
building_79.jpg,HighBuilding
hydropower_143.jpg,DapThuyDien
river_629.jpg,river
building_437.jpg,HighBuilding
house_385.jpg,house
hydropower_925.jpg,DapThuyDien
house_108.jpg,house
house_747.jpg,house
building_430.jpg,HighBuilding
river_651.jpg,river
bridge_28.jpg,bridge
bridge_411.jpg,bridge
hydropower_226.jpg,DapThuyDien
river_750.jpg,river
house_86.jpg,house
hydropower_9.jpg,DapThuyDien
river_465.jpg,river
bridge_406.jpg,bridge
river_979.jpg,river
building_189.jpg,HighBuilding
bridge_177.jpg,bridge
hydropower_8.jpg,DapThuyDien
house_48.jpg,house
bridge_292.jpg,bridge
house_238.jpg,house
building_946.jpg,HighBuilding
bridge_218.jpg,bridge
hydropower_220.jpg,DapThuyDien
house_295.jpg,house
river_4.jpg,river
bridge_678.jpg,bridge
hydropower_549.jpg,DapThuyDien
building_580.jpg,HighBuilding
bridge_154.jpg,bridge
river_681.jpg,river
building_750.jpg,HighBuilding
building_641.jpg,HighBuilding
building_911.jpg,HighBuilding
bridge_306.jpg,bridge
building_636.jpg,HighBuilding
building_758.jpg,HighBuilding
house_704.jpg,house
house_725.jpg,house
hydropower_638.jpg,DapThuyDien
house_155.jpg,house
hydropower_686.jpg,DapThuyDien
bridge_587.jpg,bridge
building_565.jpg,HighBuilding
bridge_759.jpg,bridge
house_386.jpg,house
hydropower_585.jpg,DapThuyDien
river_818.jpg,river
hydropower_562.jpg,DapThuyDien
bridge_679.jpg,bridge
building_133.jpg,HighBuilding
river_596.jpg,river
river_860.jpg,river
house_220.jpg,house
bridge_132.jpg,bridge
building_453.jpg,HighBuilding
river_540.jpg,river
bridge_809.jpg,bridge
building_507.jpg,HighBuilding
building_379.jpg,HighBuilding
bridge_143.jpg,bridge
building_908.jpg,HighBuilding
building_819.jpg,HighBuilding
house_900.jpg,house
building_293.jpg,HighBuilding
river_531.jpg,river
bridge_112.jpg,bridge
river_544.jpg,river
river_577.jpg,river
building_864.jpg,HighBuilding
river_173.jpg,river
hydropower_647.jpg,DapThuyDien
river_865.jpg,river
hydropower_695.jpg,DapThuyDien
house_440.jpg,house
hydropower_174.jpg,DapThuyDien
hydropower_331.jpg,DapThuyDien
building_113.jpg,HighBuilding
building_762.jpg,HighBuilding
house_309.jpg,house
building_345.jpg,HighBuilding
house_899.jpg,house
bridge_24.jpg,bridge
house_177.jpg,house
house_303.jpg,house
bridge_115.jpg,bridge
building_664.jpg,HighBuilding
river_62.jpg,river
building_703.jpg,HighBuilding
house_817.jpg,house
bridge_500.jpg,bridge
bridge_600.jpg,bridge
building_956.jpg,HighBuilding
hydropower_371.jpg,DapThuyDien
bridge_835.jpg,bridge
hydropower_132.jpg,DapThuyDien
river_310.jpg,river
hydropower_113.jpg,DapThuyDien
building_994.jpg,HighBuilding
building_511.jpg,HighBuilding
bridge_614.jpg,bridge
building_610.jpg,HighBuilding
bridge_987.jpg,bridge
building_691.jpg,HighBuilding
river_40.jpg,river
house_495.jpg,house
river_576.jpg,river
bridge_261.jpg,bridge
bridge_441.jpg,bridge
bridge_231.jpg,bridge
bridge_628.jpg,bridge
hydropower_733.jpg,DapThuyDien
house_413.jpg,house
river_769.jpg,river
river_251.jpg,river
river_918.jpg,river
hydropower_974.jpg,DapThuyDien
river_327.jpg,river
bridge_924.jpg,bridge
bridge_840.jpg,bridge
building_885.jpg,HighBuilding
hydropower_852.jpg,DapThuyDien
house_307.jpg,house
hydropower_330.jpg,DapThuyDien
river_472.jpg,river
house_845.jpg,house
bridge_12.jpg,bridge
hydropower_283.jpg,DapThuyDien
building_391.jpg,HighBuilding
hydropower_811.jpg,DapThuyDien
house_931.jpg,house
hydropower_814.jpg,DapThuyDien
river_949.jpg,river
building_32.jpg,HighBuilding
hydropower_278.jpg,DapThuyDien
hydropower_334.jpg,DapThuyDien
hydropower_483.jpg,DapThuyDien
house_322.jpg,house
bridge_319.jpg,bridge
hydropower_446.jpg,DapThuyDien
bridge_236.jpg,bridge
river_38.jpg,river
building_626.jpg,HighBuilding
bridge_302.jpg,bridge
building_93.jpg,HighBuilding
house_590.jpg,house
river_2.jpg,river
building_499.jpg,HighBuilding
building_26.jpg,HighBuilding
river_257.jpg,river
house_524.jpg,house
hydropower_612.jpg,DapThuyDien
bridge_896.jpg,bridge
bridge_666.jpg,bridge
building_500.jpg,HighBuilding
hydropower_653.jpg,DapThuyDien
river_253.jpg,river
bridge_911.jpg,bridge
river_97.jpg,river
hydropower_981.jpg,DapThuyDien
building_547.jpg,HighBuilding
bridge_832.jpg,bridge
river_987.jpg,river
river_343.jpg,river
house_876.jpg,house
hydropower_692.jpg,DapThuyDien
bridge_533.jpg,bridge
river_919.jpg,river
river_403.jpg,river
river_823.jpg,river
bridge_854.jpg,bridge
house_689.jpg,house
hydropower_182.jpg,DapThuyDien
river_746.jpg,river
river_690.jpg,river
bridge_336.jpg,bridge
river_941.jpg,river
hydropower_763.jpg,DapThuyDien
hydropower_761.jpg,DapThuyDien
building_914.jpg,HighBuilding
house_131.jpg,house
building_397.jpg,HighBuilding
river_146.jpg,river
building_240.jpg,HighBuilding
house_305.jpg,house
building_570.jpg,HighBuilding
bridge_902.jpg,bridge
bridge_393.jpg,bridge
building_751.jpg,HighBuilding
bridge_964.jpg,bridge
bridge_254.jpg,bridge
house_433.jpg,house
building_96.jpg,HighBuilding
hydropower_527.jpg,DapThuyDien
building_785.jpg,HighBuilding
building_640.jpg,HighBuilding
river_927.jpg,river
building_705.jpg,HighBuilding
house_558.jpg,house
house_388.jpg,house
river_319.jpg,river
